millis,date,NDVI_min,NDVI_max,NDVI_mean,NDVI_median,NDVI_stdDev,NDCI_min,NDCI_max,NDCI_mean,NDCI_median,NDCI_stdDev,B1_min,B1_max,B1_mean,B1_median,B1_stdDev,B2_min,B2_max,B2_mean,B2_median,B2_stdDev,B3_min,B3_max,B3_mean,B3_median,B3_stdDev,B4_min,B4_max,B4_mean,B4_median,B4_stdDev,B5_min,B5_max,B5_mean,B5_median,B5_stdDev,B6_min,B6_max,B6_mean,B6_median,B6_stdDev,B7_min,B7_max,B7_mean,B7_median,B7_stdDev,B8_min,B8_max,B8_mean,B8_median,B8_stdDev,B8A_min,B8A_max,B8A_mean,B8A_median,B8A_stdDev,B9_min,B9_max,B9_mean,B9_median,B9_stdDev,B11_min,B11_max,B11_mean,B11_median,B11_stdDev,B12_min,B12_max,B12_mean,B12_median,B12_stdDev
1603719056422,2020-10-26 13:30:56,0.015537101526922047,0.11339633129516398,0.06526499365846411,0.07157222287945107,0.02561685590511482,0.00916291349588448,0.046590909090909086,0.02429592808855436,0.02234835047889319,0.008424573977877787,0.25980000000000003,0.3875,0.319129866618601,0.31970000000000004,0.03883476377617382,0.2685,0.41300000000000003,0.33898408435472227,0.3362,0.03875756571138661,0.2928,0.4227,0.3587016852919969,0.3538,0.03503036492582957,0.2952,0.42560000000000003,0.3616247116077864,0.36210000000000003,0.03528825106555117,0.30760000000000004,0.44530000000000003,0.3796840753424656,0.3768,0.03745304730660662,0.3094,0.4595,0.3885938266041815,0.39180000000000004,0.0408052210904413,0.30910000000000004,0.46090000000000003,0.39183660778658935,0.3927,0.04223723991440205,0.3381,0.4807,0.4117832011535687,0.4121,0.037410656793342656,0.3106,0.4646,0.3930217375630857,0.3942,0.043552699099506,0.467,0.5925,0.5258327595529917,0.5284,0.03880621317678925,0.16590000000000002,0.26830000000000004,0.22421568132660405,0.2255,0.027715867729147615,0.1597,0.24730000000000002,0.20512664023071367,0.2043,0.024982107627872976
1603978851803,2020-10-29 13:40:51,0.026909090909090903,0.04100719424460432,0.03436048904633064,0.03490759753593427,0.0034820400418678656,-0.0169450496247882,-0.004823747680890487,-0.0098202661064141,-0.010350417757825131,0.0032484200932607296,0.2932,0.3047,0.30040196467195385,0.3017,0.003033767758279085,0.34650000000000003,0.37310000000000004,0.35867909156452754,0.35860000000000003,0.007412344915261529,0.3735,0.4007,0.38680954397981243,0.3866,0.006885940043359974,0.3981,0.4227,0.4089741167988462,0.4077,0.007686044328753509,0.3874,0.4142,0.40104699891852885,0.40180000000000005,0.008845487542951109,0.39580000000000004,0.4237,0.4120295602018744,0.4126,0.00807199251348827,0.4116,0.43510000000000004,0.42354521449170845,0.4254,0.006534936526709266,0.42360000000000003,0.4521,0.43806658255227093,0.4374,0.007372611166215949,0.4223,0.4431,0.4350512076423935,0.435,0.005365350557720097,0.49760000000000004,0.5108,0.5048383020908433,0.5045000000000001,0.004148247340084354,0.2524,0.26430000000000003,0.2589606705118961,0.2596,0.0036683335342293528,0.2477,0.2551,0.25188341744772885,0.2523,0.002067433801960695
1604151053904,2020-10-31 13:30:53,0.028667790893760592,0.05991312187525617,0.04132803199823673,0.04150759483388833,0.0065855135353022265,0.01827887415076032,0.04011042546281259,0.028894566307493427,0.02851125870727362,0.004200746864393533,0.6558,0.6989000000000001,0.6686184841384276,0.6669,0.010401236036995358,0.641,0.6677000000000001,0.6541259913482332,0.6545000000000001,0.006093840985694621,0.6079,0.6313000000000001,0.6201447999279016,0.6208,0.0054515023205596765,0.5735,0.6069,0.5970610850757025,0.598,0.006879405592131865,0.609,0.646,0.6326064437635183,0.6335000000000001,0.008031809964206396,0.5995,0.6344000000000001,0.6203340753424653,0.6223000000000001,0.008379369100987945,0.5902000000000001,0.6265000000000001,0.6122922674837777,0.6144000000000001,0.008113320490889225,0.6372,0.6591,0.6485269286229268,0.6484,0.004726670690470877,0.5764,0.6127,0.5953636265320833,0.5962000000000001,0.008603680208947537,1.2604,1.3635000000000002,1.2961926459985564,1.2891000000000001,0.026260144723440973,0.2102,0.2223,0.2159875180245132,0.2155,0.0028332477353031128,0.21810000000000002,0.22820000000000001,0.2234628154289833,0.2232,0.002398508784178962
1604583053740,2020-11-05 13:30:53,0.04615384615384617,0.08748977923139821,0.07027658915066913,0.07114375655823717,0.008434494734008036,0.028272251308900546,0.04883318928262745,0.037946793847996686,0.037723647337788345,0.00413856912094245,0.2184,0.25720000000000004,0.23162380136986296,0.23020000000000002,0.008705266849350293,0.2068,0.2525,0.2309812274693582,0.23090000000000002,0.011978200730059813,0.2101,0.2555,0.23295786770007204,0.2296,0.010764469971880257,0.2033,0.248,0.22403280461427533,0.22210000000000002,0.009968807057927175,0.2199,0.26990000000000003,0.24168924837779365,0.24130000000000001,0.010519069024289614,0.2215,0.2761,0.24348225486661845,0.24300000000000002,0.011096579726772313,0.2255,0.2731,0.2462710255948087,0.24760000000000001,0.00970422256477823,0.23340000000000002,0.2827,0.25796532984859405,0.256,0.012303222444769002,0.22540000000000002,0.2682,0.24488781542898327,0.2461,0.008666666584902057,0.34550000000000003,0.3992,0.36137721701514014,0.3593,0.013327922584114435,0.19440000000000002,0.2379,0.2136422043979811,0.2144,0.009023035818537493,0.1608,0.18860000000000002,0.17415300108147075,0.1759,0.006165135835686053
1604842850960,2020-11-08 13:40:50,-0.012545702200874665,0.038151385783018237,0.009438702535119903,0.009543747306200398,0.012399663030048672,0.021748164565729314,0.04802947973268382,0.033812893631201615,0.033218518302294324,0.004999675636679981,0.7966000000000001,0.9231,0.8536240537130491,0.8552000000000001,0.04046003094355408,0.6637000000000001,0.9036000000000001,0.821384111391492,0.8263,0.05256237084117023,0.6542,0.8854000000000001,0.7989666366258106,0.8056000000000001,0.05282624310981097,0.6349,0.8798,0.7926502793799565,0.8006000000000001,0.05513235347663338,0.6965,0.9380000000000001,0.848142988464311,0.8535,0.05900408362618857,0.6652,0.9006000000000001,0.8135985219899059,0.8217,0.05721022610775821,0.6467,0.8789,0.7945133832011531,0.804,0.05677478061856373,0.6439,0.8908,0.8073068583273247,0.8146,0.05171604990947602,0.6449,0.8679,0.7830424297043975,0.7925000000000001,0.05777922398656728,1.2530000000000001,1.4725000000000001,1.3810321016582545,1.3944,0.06837940316663145,0.4786,0.6685,0.6117237653208359,0.6249,0.04742919521427148,0.3396,0.5181,0.4606428532804611,0.48050000000000004,0.04853237295341945
1605015052388,2020-11-10 13:30:52,-0.1825430130088124,0.06271104679208882,-0.11414241588893717,-0.14044265593561372,0.06932571652272587,-0.01276595744680848,0.02974358974358974,0.002809659842065128,0.000297530496875897,0.010202448919057744,0.1337,0.1645,0.14231635724585429,0.1403,0.010633831263797976,0.135,0.20400000000000001,0.15057279199711604,0.14350000000000002,0.01728473718829292,0.1484,0.21200000000000002,0.16053313806777214,0.15410000000000001,0.015785878211010664,0.1394,0.2043,0.15118790555155007,0.1451,0.015347526889784616,0.1381,0.2111,0.1522703857245854,0.14550000000000002,0.018073737853581878,0.1062,0.2028,0.12526822278298483,0.1177,0.023455814952843372,0.1092,0.2106,0.12853344448449888,0.1221,0.024635952448834122,0.0974,0.222,0.12259570115356878,0.11040000000000001,0.032515037288498735,0.0901,0.1922,0.11213111031002163,0.1024,0.025307725236232495,0.1454,0.21530000000000002,0.1653580839942321,0.15990000000000001,0.022389246618815337,0.054,0.17700000000000002,0.07686150865176636,0.0648,0.03041361868523067,0.0424,0.1381,0.062294160057678426,0.0533,0.023196693334021797
1605274847477,2020-11-13 13:40:47,-0.21766561514195584,0.10240845897787353,-0.01698259866059169,-0.00040983606557378226,0.07751414805977778,0.005457853244390528,0.09234608985024957,0.03881408577954571,0.04018987341772148,0.015416319783393938,0.08850000000000001,0.27440000000000003,0.19229505227108865,0.18560000000000001,0.043808276602167025,0.07390000000000001,0.3191,0.18731636625811102,0.1806,0.06333178524502064,0.07780000000000001,0.3251,0.19893502162941584,0.1905,0.06208192823308342,0.076,0.3257,0.200501820475847,0.19290000000000002,0.06147070520867676,0.0829,0.34550000000000003,0.21654689077144906,0.2097,0.06606705446428447,0.06860000000000001,0.3481,0.21365509192501794,0.2084,0.06907431003001394,0.0789,0.3526,0.22061005767844263,0.21480000000000002,0.06776479543243648,0.052500000000000005,0.34440000000000004,0.19902951514059117,0.19190000000000002,0.07547317505618317,0.0781,0.3524,0.21999847692862287,0.20650000000000002,0.06706835244638436,0.0985,0.4269,0.2892702144917087,0.2862,0.07752199095503585,0.0693,0.3529,0.21228615717375612,0.20070000000000002,0.07046586629807182,0.0741,0.3265,0.19270713770728184,0.1738,0.06393343434716658
1605879051685,2020-11-20 13:30:51,-0.04047936085219705,0.14580801944106933,0.046751016433892026,0.04724000692161281,0.03587063365379179,-0.016298896690070154,0.06461949265687583,0.015342173539681087,0.013051044083526694,0.013726480292139524,0.2879,0.5127,0.3890161860129773,0.4032,0.05968027013056335,0.2298,0.5886,0.4157134733237202,0.40940000000000004,0.08413680882260739,0.2112,0.5304,0.36843234498918503,0.3563,0.07891028939448523,0.2005,0.4839,0.3323043078586876,0.3189,0.07631484343457581,0.2129,0.4984,0.3426458723864454,0.3321,0.07898359394358413,0.2169,0.4868,0.32951021088680593,0.3183,0.07298430672016722,0.2285,0.48210000000000003,0.32681965573179506,0.318,0.06758734409364445,0.2132,0.5375,0.3645052361211246,0.3628,0.08159334267107687,0.225,0.45990000000000003,0.3105831831290553,0.29510000000000003,0.06388509752349746,0.3184,0.6676000000000001,0.43905168529199695,0.43410000000000004,0.0924684000077846,0.11170000000000001,0.3534,0.19752060201874538,0.1912,0.0627180609982695,0.0728,0.327,0.1562478280461427,0.1361,0.06560472777264185
1606138846930,2020-11-23 13:40:46,-0.19029850746268662,-0.10432416087087996,-0.14164258970044077,-0.14133900106269934,0.0230691262070936,-0.029160739687055424,-0.0013650013650013662,-0.010140272385103382,-0.009228497600590631,0.005110955585404552,0.082,0.13040000000000002,0.10881208543619315,0.1057,0.013493436494972972,0.11170000000000001,0.1746,0.1440571106705118,0.1432,0.0188970876137203,0.1343,0.1995,0.16808568853640943,0.16770000000000002,0.01949052679037443,0.1236,0.1963,0.15954663842826233,0.15860000000000002,0.020566292451584183,0.12100000000000001,0.19190000000000002,0.15640456020187452,0.155,0.02064437641159108,0.08080000000000001,0.1514,0.11525653388608505,0.11510000000000001,0.020235807258623766,0.0784,0.14880000000000002,0.11357526135544335,0.111,0.019853541554213868,0.0858,0.1549,0.12068248017303525,0.11910000000000001,0.02081786043611978,0.0685,0.1386,0.10220702054794513,0.101,0.019817731234957836,0.0565,0.10600000000000001,0.08589364635904827,0.0825,0.013460663471647327,0.0678,0.1336,0.09876975486661857,0.0966,0.01933152421419149,0.058,0.11810000000000001,0.087006398702235,0.0854,0.017455998526762228
1606311052365,2020-11-25 13:30:52,-0.7185385656292287,-0.6450428396572828,-0.6900159450289394,-0.6950067476383265,0.01836500950768799,-0.05063291139240503,-0.011045029736618544,-0.033297343738835465,-0.03507404520654713,0.00901593293391882,0.031200000000000002,0.0341,0.032979506128334536,0.0333,0.0008422042719628154,0.038200000000000005,0.0441,0.04165949891852917,0.041800000000000004,0.0013234046518164327,0.068,0.0737,0.07130454217736121,0.0714,0.0011861216490412698,0.059500000000000004,0.06760000000000001,0.0637153568853641,0.0635,0.002024442478050833,0.057100000000000005,0.062400000000000004,0.059601739365537094,0.0594,0.0014975106895466065,0.013800000000000002,0.0179,0.015528821196827677,0.0154,0.0011779855145327392,0.013800000000000002,0.0179,0.015627694664744046,0.015600000000000001,0.0009423429333748323,0.010100000000000001,0.0145,0.011709859408795955,0.011300000000000001,0.0011081317588165446,0.0048000000000000004,0.009600000000000001,0.006384814347512617,0.006200000000000001,0.00101099661629663,0.0001,0.0081,0.0012914653929343904,0.0013000000000000002,0.001127665493081043,0.0057,0.0082,0.006794808940158612,0.0067,0.0006038460913517573,0.0067,0.01,0.007773440879596247,0.007500000000000001,0.0008848137703286822
1606743050586,2020-11-30 13:30:50,0.01188618081402325,0.01630237893974159,0.014815232997671493,0.014889384531918707,0.0008879986766203832,0.05856783344772359,0.06436583261432269,0.06114011205986725,0.060897435897435924,0.0012377627011938928,0.9802000000000001,0.9918,0.9857048485940872,0.9866,0.0024351165740000057,0.863,0.875,0.8675474405191056,0.8676,0.0026119207687994492,0.8386,0.8484,0.8429725486661858,0.8428,0.002387424536749613,0.8133,0.8230000000000001,0.8169530821917805,0.8170000000000001,0.002282809957341908,0.9165000000000001,0.9291,0.9233565879596246,0.9232,0.002674060487286636,0.8668,0.8791,0.8729085616438355,0.873,0.0025552311039379796,0.8464,0.8570000000000001,0.8511303622927177,0.8511000000000001,0.0025416925252350836,0.8378,0.8458,0.8415233958183127,0.8416,0.0019809777785948315,0.8151,0.8286,0.8221030010814702,0.8221,0.0024932811499284438,1.5716,1.5716,1.5716,1.5716,0.0,0.1935,0.2013,0.19762117880317218,0.198,0.00215456326366942,0.22610000000000002,0.23270000000000002,0.22959242069214122,0.2296,0.0015070920776840873
1607002845559,2020-12-03 13:40:45,-0.24419114423498467,-0.16096913375373378,-0.19736248779283228,-0.19619047619047614,0.017059571474017193,-0.021349862258953207,0.012666894899007219,-0.004994370659071058,-0.0043914680050188585,0.00704651373824163,0.1013,0.1253,0.11588798666186009,0.11670000000000001,0.00754434509133446,0.1296,0.16740000000000002,0.1504345169430424,0.1507,0.009324304427742732,0.15080000000000002,0.1904,0.17417276496034598,0.17420000000000002,0.009820988951199585,0.1419,0.1777,0.162957867700072,0.1633,0.009073589274451092,0.13720000000000002,0.1764,0.16136875450612825,0.16110000000000002,0.009489181373424275,0.08710000000000001,0.12510000000000002,0.11151114816149958,0.112,0.009378389183301496,0.08650000000000001,0.1245,0.11027696467195383,0.10990000000000001,0.009291499399825145,0.0862,0.1268,0.1094658976207642,0.1101,0.009501567909013277,0.075,0.1102,0.0960857786589762,0.0956,0.008652331731259101,0.0649,0.0821,0.07584062725306415,0.0755,0.005290932511074073,0.07300000000000001,0.10590000000000001,0.09431448269646715,0.0944,0.00827040765967103,0.0641,0.09190000000000001,0.0830580930064888,0.08420000000000001,0.007274171309489359
1607175049377,2020-12-05 13:30:49,-0.03362441031817723,-0.014436367359475786,-0.023169846451172926,-0.022002960039467178,0.004154950346106966,0.016138328530259403,0.024299613748594375,0.019944281969649685,0.019953331111005203,0.0017283475127869321,1.3125,1.3286,1.3230364365537128,1.3242,0.005046532200054714,1.1622000000000001,1.209,1.1904213770728185,1.1924000000000001,0.010679538298294256,1.0564,1.1044,1.0873489005046857,1.0878,0.012264757354296902,0.9898,1.0402,1.0231864635904824,1.0258,0.013558759123879964,1.0274,1.0835000000000001,1.064824630497476,1.0677,0.013878026880737113,0.9783000000000001,1.0301,1.0100833904109583,1.0130000000000001,0.013307092894448286,0.9484,0.9954000000000001,0.978447242249459,0.9819,0.01304395617629892,0.9392,0.9994000000000001,0.9768751441961064,0.9812000000000001,0.014617207063848857,0.9247000000000001,0.9733,0.9551048485940876,0.9573,0.01284769891253981,1.4303000000000001,1.5041,1.4727873197548653,1.476,0.021813018019149213,0.6889000000000001,0.7254,0.7076415194664739,0.7074,0.00918144688144951,0.5458000000000001,0.5958,0.5773532083633737,0.5782,0.012137640554900424
1607434843766,2020-12-08 13:40:43,-0.2636144578313252,-0.04585152838427949,-0.13170974093358026,-0.1249370277078085,0.044069124639295805,-0.060195635816403255,0.027473863360077812,-0.013323431505439154,-0.01420714940421634,0.016331125644854283,0.1416,0.19640000000000002,0.16571302271088675,0.164,0.012345357587128828,0.1155,0.2288,0.19807527937995664,0.2063,0.03030269318535407,0.14350000000000002,0.25220000000000004,0.22175806596971867,0.22920000000000001,0.02980945391531987,0.1311,0.23720000000000002,0.20753399423215566,0.21230000000000002,0.02962562531631392,0.12340000000000001,0.2366,0.20232466654650308,0.21130000000000002,0.030977085373543416,0.0746,0.20600000000000002,0.15695149603460695,0.16570000000000001,0.03203205022644002,0.0752,0.2124,0.15405523612112468,0.1622,0.032762369090831786,0.07640000000000001,0.21000000000000002,0.16071175198269638,0.1666,0.031895893662437225,0.0645,0.21000000000000002,0.1431042718096611,0.14980000000000002,0.033521860823367486,0.1009,0.26030000000000003,0.15175105443403028,0.1461,0.036421076215971265,0.0722,0.1799,0.135633904109589,0.14250000000000002,0.02708360679479922,0.059800000000000006,0.1666,0.11620918348954574,0.1221,0.02461090967436982
1607607048511,2020-12-10 13:30:48,-0.47901591895803186,-0.403954802259887,-0.4361776227245404,-0.43437077131258456,0.016071155357346184,-0.019713261648745525,0.04606525911708252,0.019174786065577692,0.019083969465648873,0.013636135288219048,0.0322,0.034800000000000005,0.03347024152847872,0.033600000000000005,0.0009639880492957246,0.044500000000000005,0.0497,0.04709155551550106,0.0472,0.0012407823404320497,0.06330000000000001,0.07010000000000001,0.06598535508291274,0.066,0.0014538730382060538,0.0497,0.056900000000000006,0.052520205479452034,0.0523,0.001517684864172145,0.0524,0.0565,0.05455872386445563,0.0545,0.0008934837087233817,0.020800000000000003,0.0251,0.022964527757750524,0.023,0.0009317801702730896,0.0212,0.0263,0.023874729632299908,0.0239,0.0009259148123860747,0.018000000000000002,0.0234,0.020630767844268195,0.0207,0.0010633265092652045,0.013300000000000001,0.0184,0.016358660778658975,0.0164,0.0011551294211437724,0.0098,0.014400000000000001,0.01147930785868781,0.011600000000000001,0.0005871932547018546,0.011300000000000001,0.015700000000000002,0.01344171773612112,0.0137,0.0009578205889476599,0.0108,0.0142,0.012274477289113185,0.0122,0.0007889139395914376
1607866843252,2020-12-13 13:40:43,-0.0940100968754264,0.19600674915635546,0.045398386526356034,0.04176560972202819,0.06520957790745492,0.0025853154084798367,0.12946208257937158,0.06349167058546962,0.05954876094193072,0.02570806027001144,0.40180000000000005,0.6615,0.49631490627253055,0.49310000000000004,0.07162300527905772,0.2919,0.5670000000000001,0.38812200793078566,0.38430000000000003,0.06763498745045653,0.2738,0.5153,0.3778447278298483,0.37420000000000003,0.0566655615638546,0.2646,0.49570000000000003,0.3679429253785146,0.37410000000000004,0.05434419004557073,0.31220000000000003,0.5495,0.41760698449891837,0.4222,0.06114863559039003,0.2985,0.5443,0.42003093907714467,0.4214,0.05854253642804138,0.3057,0.5622,0.42589873828406616,0.4248,0.05773783904889216,0.3105,0.5563,0.40302031362653196,0.40240000000000004,0.05910142762075383,0.3271,0.5765,0.4295965843547223,0.42700000000000005,0.058926725918070966,1.5105000000000002,1.5790000000000002,1.569894583633741,1.5788,0.01809261145570554,0.3048,0.48140000000000005,0.39067554974765667,0.39130000000000004,0.044127961974934904,0.3024,0.5164,0.39207535147801,0.391,0.05072935889555591
1608039048636,2020-12-15 13:30:48,-0.7034883720930233,-0.5628140703517589,-0.6396564972258661,-0.6392572944297082,0.03645429969043428,0.012422360248447235,0.056666666666666615,0.039316325281468854,0.04153354632587862,0.012029736455707622,0.019200000000000002,0.0213,0.020306524873828405,0.0201,0.0005745894719052099,0.0229,0.0269,0.024680659697188172,0.0246,0.0010496112010973547,0.0408,0.0448,0.04269442141312182,0.042800000000000005,0.0010925244591665933,0.028300000000000002,0.0318,0.02982364816149963,0.029900000000000003,0.0008173949879508234,0.0302,0.0341,0.032268141672674826,0.0323,0.0008627033182424592,0.0058000000000000005,0.0092,0.0077933850036049,0.0078000000000000005,0.0007460076564415668,0.006500000000000001,0.0102,0.008180191059841382,0.0082,0.0009445854694963642,0.0051,0.008700000000000001,0.006579037490987742,0.0066,0.0009026304388750187,0.001,0.0079,0.003624531362653206,0.0037,0.0011755684144016362,0.0001,0.0034000000000000002,0.00012907354001441955,0.0001,0.0005265889463019013,0.0053,0.0102,0.006849558399423213,0.006500000000000001,0.0013334958181182108,0.0053,0.01,0.007864410598413838,0.0077,0.001332439645223474
1608298844746,2020-12-18 13:40:44,-0.36923076923076914,-0.04428288169200263,-0.1067806947707267,-0.09283819628647216,0.07507112190603915,-0.03444676409185808,0.09414758269720107,0.02075114906890781,0.014689265536723194,0.025664978610237615,0.028800000000000003,0.1252,0.07630020728190337,0.07010000000000001,0.029084877494189885,0.031400000000000004,0.18510000000000001,0.11045448810382116,0.1043,0.04298540772661663,0.0505,0.1993,0.12663308399423207,0.1206,0.04262661017965378,0.0356,0.18630000000000002,0.11034935111751974,0.10300000000000001,0.04209556089198987,0.043000000000000003,0.1859,0.11412033165104536,0.10450000000000001,0.04175005315895432,0.0171,0.1555,0.08425013518385,0.0757,0.038867131725552194,0.0188,0.1506,0.08146020187454936,0.0731,0.03822445308667623,0.0164,0.1656,0.09254682768565246,0.0855,0.04199890289504906,0.0128,0.139,0.07297794700793074,0.0644,0.03669910847878668,0.0131,0.1018,0.05659966654650321,0.0517,0.026769832196267565,0.0114,0.134,0.07256088680605619,0.06760000000000001,0.03549070332243963,0.01,0.1184,0.05941908795962507,0.0526,0.030338076365370007
1608471047274,2020-12-20 13:30:47,-0.43692307692307697,-0.3415233415233415,-0.3962649253562611,-0.3952180028129395,0.02419047859019725,-0.007648183556405374,0.031925849639546915,0.014711136522363121,0.018112488083889405,0.010259372570651355,0.030100000000000002,0.0354,0.03330738103821195,0.033800000000000004,0.0012985863585493502,0.0403,0.05,0.04503948269646718,0.0449,0.0022175774783415995,0.058100000000000006,0.0675,0.06239619682768561,0.061500000000000006,0.002336825314613676,0.0459,0.055,0.05006797945205476,0.05,0.00239033916024951,0.048100000000000004,0.056600000000000004,0.05154863914924296,0.0514,0.0021429017852493057,0.0198,0.027800000000000002,0.023268006488824794,0.023,0.0018198978161491192,0.0222,0.0296,0.0257919250180245,0.0258,0.001882651056356591,0.0183,0.0268,0.021723990627253054,0.021500000000000002,0.0022386042196066804,0.013800000000000002,0.022600000000000002,0.017871413121845703,0.0178,0.001842884828141989,0.0183,0.0273,0.019485859769286216,0.019,0.0016425620853051145,0.0126,0.0199,0.015642240447007922,0.015600000000000001,0.0018730491551892398,0.0125,0.0194,0.015207209805335247,0.0148,0.0019689554881422984
1608730843428,2020-12-23 13:40:43,-0.10971128608923886,-0.05056980056980063,-0.07106261168359158,-0.07016604177825389,0.010509053339523964,-0.023893458676067403,0.055765595463138015,0.017437292591741056,0.018219319353729797,0.012084802449935643,0.0873,0.10540000000000001,0.09454029379956733,0.0917,0.005636248390408206,0.0994,0.14830000000000002,0.125292483777938,0.1255,0.010591315753377423,0.11320000000000001,0.1681,0.14111231074260985,0.14250000000000002,0.011537450112656573,0.0999,0.1575,0.12817434210526313,0.1296,0.012358454590783018,0.1105,0.15280000000000002,0.13265535328046138,0.1337,0.01166465914457813,0.0826,0.1257,0.1047620403749098,0.1047,0.011603614848443553,0.08080000000000001,0.1255,0.10366089581831286,0.10590000000000001,0.011578731712118887,0.0848,0.13770000000000002,0.11124657534246572,0.1125,0.011857009331218554,0.0726,0.1158,0.09342039473684208,0.09380000000000001,0.011817519719527889,0.0714,0.0878,0.07717164744051905,0.0747,0.0046862937223397984,0.0755,0.11410000000000001,0.09308762617159333,0.094,0.010415249410389533,0.06330000000000001,0.1003,0.08016335616438354,0.0814,0.010227642989587204
1609162846360,2020-12-28 13:40:46,-0.2887931034482759,-0.17469446441409064,-0.23118499929551434,-0.22916666666666666,0.03004280319897626,-0.05811138014527843,0.026285714285714325,-0.011416733802887706,-0.013427561837455821,0.0175274343982463,0.0398,0.06280000000000001,0.05011579848594085,0.0509,0.006751165573968993,0.0337,0.0882,0.049031317591925,0.0443,0.013818489905387818,0.0367,0.0954,0.05255696647440515,0.046,0.015261086217927631,0.027200000000000002,0.08170000000000001,0.04253611211247294,0.037200000000000004,0.01403037339314318,0.0261,0.0789,0.04163528298485938,0.0356,0.01407653811782766,0.0173,0.058800000000000005,0.02822776676279739,0.024,0.010530964879868349,0.0184,0.0531,0.028454253785147786,0.0244,0.009714521891824368,0.0165,0.0574,0.026920701153568847,0.0224,0.010251046331612057,0.0154,0.0507,0.02484453857245853,0.0207,0.009194821461517561,0.0193,0.0364,0.025189915284787295,0.0252,0.00425759787537151,0.0161,0.042,0.02364252883922133,0.0207,0.007247450070577215,0.0137,0.0352,0.01935934571016582,0.016800000000000002,0.00588885903331754
1609335049251,2020-12-30 13:30:49,-0.5047984644913627,-0.40273037542662116,-0.4538173548953161,-0.46014492753623193,0.027437921451217238,0.019296254256526674,0.06295399515738494,0.03893542535169617,0.038901601830663615,0.010695615217790664,0.0279,0.0296,0.02885376712328766,0.028800000000000003,0.0004862260958931426,0.037200000000000004,0.0431,0.03975132480173035,0.039400000000000004,0.0014252718591372152,0.0521,0.058600000000000006,0.055360337058399385,0.0551,0.0013831852842666652,0.038700000000000005,0.0448,0.04160051369863013,0.0413,0.0013367058485361722,0.0426,0.0476,0.04496819574621483,0.0448,0.0013005186857717936,0.015700000000000002,0.0207,0.018156831290555144,0.0182,0.0013649914031274946,0.0176,0.023,0.02019014059120403,0.0201,0.0010841374239834777,0.0129,0.0188,0.015671683489545774,0.0154,0.0014791999613001329,0.0098,0.0143,0.012532831651045415,0.0125,0.001083456298620514,0.0053,0.0119,0.007625315428983411,0.0066,0.0015917957706660284,0.0073,0.0131,0.00978590483056957,0.0098,0.001411554903253129,0.0061,0.0125,0.008934030281182408,0.0083,0.0018091030800044634
1609594845171,2021-01-02 13:40:45,-0.11719106247150021,-0.07427536231884063,-0.09875563514230871,-0.09756097560975609,0.00830230338945578,-0.0008077544426494577,0.03342963268675194,0.013556516128955181,0.012305168170631675,0.007508970907931244,0.0881,0.092,0.09025696647440519,0.0908,0.0010727001383101435,0.10740000000000001,0.11750000000000001,0.11249943222782978,0.1126,0.00259697073824426,0.12350000000000001,0.1353,0.1291850847152126,0.1292,0.0024923428654932,0.1149,0.12390000000000001,0.11969068132660414,0.1197,0.0019568300062795608,0.11860000000000001,0.1278,0.1229798305695746,0.1232,0.0020150763076151627,0.09480000000000001,0.1019,0.09895527217015138,0.0995,0.0018829355880035667,0.0952,0.10310000000000001,0.0991467555875991,0.0993,0.0018230586193523546,0.09480000000000001,0.10250000000000001,0.09817585616438348,0.0979,0.0017127522903693845,0.0876,0.094,0.09087098053352557,0.091,0.0014489440208335957,0.07490000000000001,0.07970000000000001,0.07665535328046137,0.07690000000000001,0.0009493267619849025,0.0864,0.0921,0.08962151225666905,0.0896,0.0014179246115672065,0.07830000000000001,0.083,0.08067873107426096,0.0809,0.001198463088919348
1609767051560,2021-01-04 13:30:51,-0.6392156862745099,-0.5071942446043166,-0.5779498532752516,-0.5791433891992551,0.024008370398681162,-0.041564792176039124,0.009367681498828983,-0.015572743928973464,-0.013189922519628933,0.010258249937934928,0.024,0.026500000000000003,0.025698963590483043,0.026000000000000002,0.0006944752827618338,0.0304,0.033800000000000004,0.032119033886085065,0.0322,0.0007860530925361381,0.053000000000000005,0.0555,0.05433947368421049,0.0543,0.000585572718084337,0.0413,0.0434,0.04237161139149241,0.0424,0.00047168553602752527,0.0392,0.0431,0.04107649603460702,0.0409,0.0008168115587137996,0.010700000000000001,0.0148,0.012082912761355438,0.012,0.000959372403273756,0.0109,0.0165,0.013671485219899053,0.0137,0.0012154917854976556,0.0092,0.0137,0.011346268925738996,0.011300000000000001,0.0008606179554868052,0.0074,0.0114,0.008764284426820472,0.0086,0.0008072060657930588,0.0076,0.015300000000000001,0.008889446647440515,0.0082,0.0016976339702476251,0.007200000000000001,0.009600000000000001,0.008094214131218455,0.0082,0.0005081447598261132,0.007500000000000001,0.0109,0.008384084354722418,0.008400000000000001,0.0007535629654230276
